Incident ID,Date, Confirmed Time,Estimated Time,Governorate,District,Area,Target,Main category,Sub-category,Air Raids,Naval,Fatalities ,Woman,Child,Injured ,Woman,Child
10996,21/01/2017,19,Evening,Taiz,Al-Taiziyah,Al-Hawban,Pro-Houthi sites,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
10997,21/01/2017,21,Evening,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
10998,21/01/2017,22,Night,Taiz,Mawza,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
10999,22/01/2017,4,Early-Morning,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11000,22/01/2017,11,Midday,Capital,Al-Thawrah,Airport road,Military Academy,Military_Security_Target,Military Site,6,,0,0,0,0,0,0
11001,22/01/2017,4,Early-Morning,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
11002,22/01/2017,unkn,Unknown,Sanaa,Nihm,Yam mountain,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11003,22/01/2017,unkn,Morning,Sanaa,Nihm,Al-Dhabo'ah,Pro-Houthi sites,Military_Security_Target,Military Site,6,,0,0,0,0,0,0
11004,22/01/2017,unkn,Morning,Hudaydah,Al-Hudaydah city,Jaizan street,Rescue police,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
11005,22/01/2017,9,Morning,Hudaydah,Al-Hali,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11006,22/01/2017,9,Morning,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11007,22/01/2017,10,Midday,Hudaydah,Al-Hawk,-,Faculty of Medicine,Educational_Facility,University,1,,0,0,0,0,0,0
11008,22/01/2017,14,Midday,Hudaydah,Al-Hali,Kilo 16,SSF Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
11009,22/01/2017,14,Midday,Hudaydah,Al-Salif,Dayr Al-Afeef,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11010,22/01/2017,16,Afternoon,Hudaydah,Al-Durayhimi,Al-Fazah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11011,22/01/2017,19,Evening,Hudaydah,,Kilo 7,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11012,22/01/2017,21,Evening,Hudaydah,Al-Salif,Al-Jabbanah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11013,22/01/2017,23,Night,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
11014,22/01/2017,24,Night,Hudaydah,,Kilo 7,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11015,22/01/2017,7,Morning,Marib,Sirwah,-,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11016,22/01/2017,11,Midday,Marib,Sirwah,Habab valley,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11017,22/01/2017,12,Midday,Marib,Sirwah,Bait Al-Radmani ,Civilian's vehicle,Civilian,Vehicle/Buss,unkn,,0,0,0,1,0,0
11018,22/01/2017,20,Evening,Marib,Sirwah,Al-Hajlan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11019,22/01/2017,24,Night,Marib,Sirwah,Al-Mukhaddarh,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11020,22/01/2017,10,Midday,Saada,Majz,Al-Khaza'in,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11021,22/01/2017,24,Night,Shabwa,Asilan,Al-Hajr,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11022,22/01/2017,4,Early-Morning,Taiz,Al-Mukha,Al-Mahjar,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11023,22/01/2017,14,Midday,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,unkn,4,0,0,0,0,0,0
11024,22/01/2017,14,Midday,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,unkn,2,0,0,0,0,0,0
11025,22/01/2017,unkn,Unknown,Taiz,Al-Mukha,"The City, Al-Kadhah, Wahijah, Al-Jadedd",Unknown,Unknown,Unknown,100+,,0,0,0,0,0,0
11026,22/01/2017,unkn,Unknown,Taiz,Dhubab,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,0,0,0,0,0,0
11027,22/01/2017,24,Night,Taiz,Al-Mukha,Southwestern port of Al Mokha,House,Unknown,Unknown,7,,11,0,0,4,0,0
11028,23/01/2017,11,Midday,Hudaydah,Al-Hali,Al-Sayaliyah,Civilian's house,Civilian,Residential Area,1,,1,1,0,0,0,0
11029,23/01/2017,17,Afternoon,Hudaydah,Bait Al-Faqih,Al-Jah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11030,23/01/2017,unkn,Unknown,Hudaydah,Al-Hali,-,Tihama Developing Authority,Infrastructure,Gov. Compounds,unkn,,0,0,0,0,0,0
11031,23/01/2017,unkn,Unknown,Hudaydah,Al-Hali,Kilo 16 ,SSF Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
11032,23/01/2017,unkn,Unknown,Hudaydah,Al-Durayhimi,-,Al-Hudaydah Airport,Infrastructure,Transport,unkn,,0,0,0,0,0,0
11033,23/01/2017,unkn,Unknown,Hudaydah,Al-Salif,Ras Eisa,Salt factory,Infrastructure,Factory,unkn,,0,0,0,0,0,0
11034,23/01/2017,8,Morning,Saada,Al-Dhaher,Ghafirah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11035,23/01/2017,10,Midday,Saada,Haydan,Marran,Two Cars,Civilian,Vehicle/Buss,2,,7,1,0,0,0,0
11036,23/01/2017,16,Afternoon,Saada,Al-Dhaher,Al-Hassamah,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
11037,23/01/2017,16,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Al-Aqeeq,Market,Civilian,Market Place,3,,2,0,0,5,0,0
11038,23/01/2017,19,Evening,Taiz,Al-Mukha,The City,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11039,23/01/2017,22,Night,Taiz,Al-Mukha,-,Khalid Bin Al-Waleed Military Camp,Military_Security_Target,Military Site,1+,,0,0,0,0,0,0
11040,24/01/2017,12,Midday,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,13,,0,0,0,0,0,0
11041,24/01/2017,20,Evening,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11042,24/01/2017,unkn,Unknown,Hudaydah,Al-Salif,Al-Jabbanah,Costal Defense Military Camp,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
11043,24/01/2017,21,Evening,Hudaydah,Al-Hali,Kilo 16,SSF Camp,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
11044,24/01/2017,9,Morning,Jawf,Al-Maslub,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11045,24/01/2017,unkn,Unknown,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Pro-Houthi forces,Military_Security_Target,Forces,30,150+,0,0,0,0,0,0
11046,24/01/2017,unkn,Evening,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Anti-Houthi groups,Military_Security_Target,Forces,1,,0,0,0,0,0,0
11047,24/01/2017,12,Midday,Marib,Sirwah,Al-Mukhaddarah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11048,24/01/2017,13,Midday,Marib,Sirwah,Al-Mukhaddarah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11049,24/01/2017,unkn,Unknown,Saada,Al-Dhaher,"Al-Hussamah, Al-Malaheet",Pro-Houthi sites,Military_Security_Target,Military Site,6,,0,0,0,0,0,0
11050,24/01/2017,16,Afternoon,Saada,Baqim,"Mandabah, Sha'eer",Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11051,24/01/2017,2,Early-Morning,Shabwa,Asilan,Al-Hajr,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
11052,24/01/2017,6,Morning,Shabwa,Asilan,Al-Saleem,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11053,24/01/2017,16,Afternoon,Taiz,Al-Mukha,Al-Mahjar,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11054,24/01/2017,unkn,Unknown,Taiz,Al-Mukha,-,Pro-Houthi forces,Military_Security_Target,Forces,30,150+,0,0,0,0,0,0
11055,25/01/2017,22,Night,Capital,Al-Thawrah,Airport road,Military Academy,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
11056,25/01/2017,19,Evening,Sanaa,Nihm,Yam mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11057,25/01/2017,20,Evening,Sanaa,Nihm,Yam mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
11058,25/01/2017,unkn,Evening,Sanaa,Nihm,"Buran, Al-Hurshofah",Pro-Houthi forces,Military_Security_Target,Forces,4,,0,0,0,0,0,0
11059,25/01/2017,23,Night,Sanaa,Nihm,Al-Awaynah mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11060,25/01/2017,unkn,Unknown,Hajja,Hajja City,Ain Ali,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11061,25/01/2017,12,Midday,Hajja,Kushar,Sharis,Hajja-Amran road,Infrastructure,Transport,unkn,,0,0,0,0,0,0
11062,25/01/2017,22,Night,Hajja,Midi,"Al-Nasim farms, Al-Makhazin",Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),3,,0,0,0,0,0,0
11063,25/01/2017,20,Evening,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11064,25/01/2017,23,Night,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Infrastructure,Transport,2,,0,0,0,0,0,0
11065,25/01/2017,23,Night,Hudaydah,Al-Marawi'ah,-,Radio transmission station,Infrastructure,Communication,3,,0,0,0,0,0,0
11066,25/01/2017,11,Midday,Mahwit,Bani Sa'ad,-,Al-Qasabah bridge,Infrastructure,Transport,3,,1,0,0,1,0,0
11067,25/01/2017,17,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
11068,25/01/2017,18,Evening,Saada,Baqim,Mandabah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11069,25/01/2017,24,Night,Shabwa,Asilan,Al-Noqoub,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11070,25/01/2017,unkn,Unknown,Taiz,Dhubab,-,Pro-Houthi forces,Military_Security_Target,Forces,25+,,0,0,0,0,0,0
11071,25/01/2017,21,Evening,Taiz,Al-Mukha,"Al-Zuhayrah village, Al-Swais neighbourhood",Residential Area,Civilian,Residential Area,2,,0,0,0,0,0,0
11072,25/01/2017,23,Night,Taiz,Al-Mukha,"Al-Nar mountain, Al-Mizan Al-Mihwari",Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
11073,25/01/2017,23,Night,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11074,26/01/2017,10,Midday,Marib,Sirwah,Al-Hajlan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11075,26/01/2017,11,Midday,Marib,Sirwah,"Al-Najd, Al-Mukhaddarah",Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11076,26/01/2017,22,Night,Capital,Al-Sab'ein,-,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
11077,26/01/2017,12,Midday,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,7,,0,0,0,0,0,0
11078,26/01/2017,unkn,Evening,Sanaa,Sanhan,Dhabwah,Electricity Station,Economic_infrastructure,Water & Electricity,2,,0,0,0,0,0,0
11079,26/01/2017,23,Night,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
11080,26/01/2017,23,Night,Sanaa,Nihm,"Al-Dhabo'ah, Yam mountain",Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
11081,26/01/2017,21,Evening,Hajja,Najrah,-,Al-Aman bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11082,26/01/2017,unkn,Early-Morning,Hudaydah,,-,Radio transmission tower,Media,Radio station,unkn,,0,0,0,0,0,0
11083,26/01/2017,17,Afternoon,Hudaydah,Al-Hali,Kilo 16,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11084,26/01/2017,20,Evening,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11085,26/01/2017,21,Evening,Mahwit,Bani Sa'ad,-,Al-Qasabah bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11086,26/01/2017,5,Early-Morning,Marib,Sirwah,"Al-Najd, Al-Hajlan",Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11087,26/01/2017,9,Morning,Marib,Sirwah,Al-Rabi'ah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11088,26/01/2017,13,Midday,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11089,26/01/2017,22,Night,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11090,26/01/2017,11,Midday,Saada,Kitaf Wa Al-Boqe'e,Al- Abo  Jabbarah valley,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11091,26/01/2017,13,Midday,Saada,Haydan,Marran,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11092,26/01/2017,20,Evening,Saada,Baqim,Mandabah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11093,26/01/2017,1,Early-Morning,Shabwa,Bayhan,Al-Aqabah,Civilian's truck,Civilian,Vehicle/Buss,2,,2,0,0,4,0,0
11094,26/01/2017,unkn,Morning,Taiz,Dhubab,Al-Omary,Pro-Houthi forces,Military_Security_Target,Forces,43,,0,0,0,0,0,0
11095,26/01/2017,10,Midday,Taiz,Al-Mukha,Al-Khudhairah,Residential Area,Civilian,Residential Area,1,,1,0,0,7,1,0
11096,26/01/2017,20,Evening,Taiz,Al-Wazi'iyah,Al-Shabakah mountain,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11097,26/01/2017,23,Night,Taiz,Al-Mukha,Near Al-Mizan Al-Mihwary,Main road,Infrastructure,Transport,1,,0,0,0,0,0,0
11098,27/01/2017,14,Midday,Capital,Al-Thawrah,Airport road,Military Academy,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11099,27/01/2017,10,Midday,Sanaa,Nihm,Kharbah Qatrah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11100,27/01/2017,7,Evening,Sanaa,Nihm,"Yam mountain, Qawbarah",Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
11101,27/01/2017,unkn,Morning,Sanaa,Nihm,Al-Hanashat,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,,0,0,0,0,0,0
11102,27/01/2017,3,Early-Morning,Hajja,Harad,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11103,27/01/2017,3,Early-Morning,Hajja,Midi,Midi desert,Unknown,Unknown,Unknown,20,,0,0,0,0,0,0
11104,27/01/2017,11,Midday,Hudaydah,Al-Hali,Kilo 16,SSF Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11105,27/01/2017,13,Midday,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Infrastructure,Transport,6,,0,0,0,0,0,0
11106,27/01/2017,15,Afternoon,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11107,27/01/2017,22,Night,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11108,27/01/2017,24,Night,Jawf,Al-Maslub,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11109,27/01/2017,24,Night,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11110,27/01/2017,4,Early-Morning,Marib,Sirwah,Al-Hajlan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11111,27/01/2017,7,Morning,Marib,Sirwah,Habab valley,Residential Area,Civilian,Residential Area,3,,0,0,0,0,0,0
11112,27/01/2017,16,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Atees,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11113,27/01/2017,16,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Al-Atfain,Civilian's house,Civilian,Residential Area,2,,0,0,0,0,0,0
11114,27/01/2017,16,Afternoon,Saada,Al-Dhaher,Al-Motjarif,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11115,27/01/2017,11,Midday,Taiz,Al-Mukha,Al-Aslah,Residential Area,Civilian,Residential Area,1,,3,0,0,5,0,0
11116,27/01/2017,unkn,Unknown,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,10+,,0,0,0,0,0,0
11117,27/01/2017,18,Evening,Taiz,Dhubab,Al-Omary mountain,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11118,27/01/2017,18,Evening,Taiz,Al-Mukha,Al-Hali,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11119,27/01/2017,7,Evening,Taiz,Al-Mukha,Yakhtol,Civilian's house,Civilian,Residential Area,2,,4,4,0,5,0,0
11120,27/01/2017,20,Evening,Taiz,Al-Wazi'iyah,Al-Ghayl,Civilian's house,Civilian,Residential Area,1,,9,3,6,4,0,0
11121,27/01/2017,unkn,Unknown,Taiz,Al-Wazi'iyah,Sha'bo,Civilian's vehicle,Civilian,Vehicle/Buss,unkn,,14,0,0,0,0,0
11122,28/01/2017,15,Afternoon,Sanaa,Nihm,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11123,28/01/2017,17,Afternoon,Sanaa,Nihm,Al-Hawl Mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11124,28/01/2017,22,Night,Sanaa,Safan,Ibal,Bridge,Infrastructure,Transport,unkn,,0,0,0,0,0,0
11125,28/01/2017,24,Night,Sanaa,Nihm,Qawbarah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11126,28/01/2017,8,Morning,Hajja,Najrah,-,Al-Aman bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11127,28/01/2017,17,Afternoon,Hajja,Mustaba,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11128,28/01/2017,unkn,Unknown,Hajja,Harad,-,Unknown,Unknown,Unknown,17,,0,0,0,0,0,0
11129,28/01/2017,unkn,Unknown,Hajja,Midi,-,Unknown,Unknown,Unknown,17,,0,0,0,0,0,0
11130,28/01/2017,11,Midday,Hudaydah,Al-Salif,Ras Eisa,Salt mine,Economic_infrastructure,State resources,1,,2,0,0,3,0,0
11131,28/01/2017,20,Evening,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11132,28/01/2017,16,Afternoon,Jawf,Al-Maslub,Milahah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11133,28/01/2017,24,Night,Jawf,Al-Maslub,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11134,28/01/2017,9,Midday,Marib,Sirwah,Habab,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11135,28/01/2017,12,Midday,Marib,Sirwah,Bait Al-Radmani ,Residential Area,Civilian,Residential Area,2,,0,0,0,0,0,0
11136,28/01/2017,12,Midday,Marib,Sirwah,Al-Hajlan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11137,28/01/2017,20,Evening,Marib,Sirwah,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11138,28/01/2017,23,Night,Marib,Sirwah,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11139,28/01/2017,11,Midday,Saada,Baqim,Sha'eer,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11140,28/01/2017,15,Afternoon,Saada,Al-Dhaher,Al-Hassamah,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
11141,28/01/2017,17,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Al-Abo Jabbarah valley,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11142,28/01/2017,12,Midday,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11143,28/01/2017,14,Midday,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11144,28/01/2017,unkn,Unknown,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,50+,,0,0,0,0,0,0
11145,28/01/2017,22,Night,Taiz,Al-Mukha,-,Irfan bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11146,28/01/2017,23,Night,Taiz,Mawza,-,Al-Hamili bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11147,28/01/2017,23,Night,Taiz,Mawza,Al-Najibat,Al-Zioud bridge,Infrastructure,Transport,1,,0,0,0,0,0,0
11148,29/01/2017,23,Night,Sanaa,Nihm,Al-Aqran,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11149,29/01/2017,5,Early-Morning,Bayda,Al-Qurayshiyah,Al-Jaseemah site,Anti-Houthi groups,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11150,29/01/2017,2,Early-Morning,Hajja,Harad,Al-Nar mountain,Unknown,Unknown,Unknown,13,,0,0,0,0,0,0
11151,29/01/2017,2,Early-Morning,Hajja,Midi,-,Al-Naseem farms,Economic_infrastructure,Farms,13,,0,0,0,0,0,0
11152,29/01/2017,12,Midday,Hajja,Abs,Bani Hasan,Al-Bidah bridge,Infrastructure,Transport,3,,0,0,0,0,0,0
11153,29/01/2017,12,Midday,Hajja,Midi,Al-Teenah,Residential Area,Civilian,Residential Area,1,,4,0,0,0,0,0
11154,29/01/2017,2,Early-Morning,Hudaydah,Al-Zuhrah,Mour valley,Bridge,Infrastructure,Transport,2,,0,0,0,0,0,0
11155,29/01/2017,22,Night,Hudaydah,Al-Salif,Al-Jabbanah,Coastal Defence Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
11156,29/01/2017,17,Afternoon,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
11157,29/01/2017,19,Evening,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
11158,29/01/2017,20,Evening,Hudaydah,Al-Khawkhah,"Mawsiq, Al-Ghazah",Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
11159,29/01/2017,8,Morning,Marib,Sirwah,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11160,29/01/2017,unkn,Morning,Marib,Sirwah,Habab valley,Residential Area,Civilian,Residential Area,2,,0,0,0,0,0,0
11161,29/01/2017,22,Night,Marib,Sirwah,Al-Mukhaddarah,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
11162,29/01/2017,12,Midday,Shabwa,Asilan,Sha'ab Mablaqah,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11163,29/01/2017,9,Morning,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11164,29/01/2017,unkn,Unknown,Taiz,Al-Mukha,Al-Khadra'a,Pro-Houthi forces,Military_Security_Target,Forces,250+,unkn,0,0,0,0,0,0
11165,29/01/2017,unkn,Unknown,Taiz,Al-Mukha,-,Anti-Houthi groups,Military_Security_Target,Forces,1,,0,0,0,0,0,0
11166,30/01/2017,unkn,Unknown,Sanaa,Nihm,Al-Madfon,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
11167,30/01/2017,3,Early-Morning,Hajja,Midi,-,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11168,30/01/2017,8,Morning,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
11169,30/01/2017,8,Morning,Hajja,Harad,-,The Customs,Infrastructure,Gov. Compounds,3,,0,0,0,0,0,0
11170,30/01/2017,10,Midday,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
11171,30/01/2017,14,Midday,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
11172,30/01/2017,unkn,Unknown,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,38,,0,0,0,0,0,0
11173,30/01/2017,23,Night,Hudaydah,Al-Hali,Kilo 16,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11174,30/01/2017,10,Midday,Jawf,Al-Ghayl,Shawaq valley,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11175,30/01/2017,11,Midday,Jawf,Khab Wa Al-Sha'af,Al-Khanjar,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
11176,30/01/2017,12,Midday,Jawf,Al-Maslub,Al-Sallan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11177,30/01/2017,10,Midday,Marib,Sirwah,Habab valley,Civilian's vehicle,Civilian,Vehicle/Buss,1,,0,0,0,0,0,0
11178,30/01/2017,15,Afternoon,Marib,Sirwah,Al-Mahjazah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
11179,30/01/2017,16,Afternoon,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11180,30/01/2017,22,Night,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11181,30/01/2017,19,Evening,Saada,Kitaf Wa Al-Boqe'e,Ibn Hwaidi,Medical Unit,Medical_facility,Other,unkn,,0,0,0,0,0,0
11182,30/01/2017,23,Night,Saada,Kitaf Wa Al-Boqe'e,Al-Daqeeq valley,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
11183,30/01/2017,23,Night,Saada,Sa'ada,Rahban,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
11184,30/01/2017,unkn,Night,Saada,Sa'ada,Al-Abdain,Civilians' houses,Civilian,Residential Area,1,,0,0,0,0,0,0
11185,30/01/2017,unkn,Night,Saada,Sa'ada,Al-Abdain,Farms,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
11186,30/01/2017,unkn,Night,Taiz,Al-Mukha,Central market,Candy shop,Economic_infrastructure,Private Business,1,,2,0,0,5,0,0
11187,31/01/2017,23,Night,Sanaa,Bani Matar,Osforah,Osforah bridge,Infrastructure,Transport,1,,0,0,0,0,0,0
11188,31/01/2017,unkn,Morning,Hajja,Harad,"Ibn Abdullah valley, Al-Majbar junction",Pro-Houthi forces,Military_Security_Target,Forces,6,,0,0,0,0,0,0
11189,31/01/2017,unkn,Morning,Hajja,Harad,-,Al-Madahishah Military site,Military_Security_Target,Military Site,6,,0,0,0,0,0,0
11190,31/01/2017,1,Early-Morning,Hudaydah,Al-Mina,Al-Katheeb,Naval Base,Military_Security_Target,Military Site,7,,0,0,0,0,0,0
11191,31/01/2017,unkn,Early-Morning,Hudaydah,Al-Mina,Al-Katheeb,Shalihat buiding,Infrastructure,Parks/Resorts,7,,0,0,0,0,0,0
11192,31/01/2017,4,Early-Morning,Hudaydah,Hays,-,Jawbah bridge,Infrastructure,Transport,unkn,,2,0,0,0,0,0
